AID,SCID,AH_PVT,Sup_Parent,Parent_Div,Agr_1,Agr_2,Agr_3,Agr_4,Ima_1,Ima_2,Ima_3,Ima_4
91578389,999,96,2,Married,4,4,3,3,4,2,3,2
97573617,173,67,1,NA,4,4,2,2,2,3,2,2
92570086,065,112,2,Married,3,2,2,3,4,3,3,2
99570398,077,97,2,Married,4,4,2,2,2,3,2,2
96573415,007,97,1,Divorced,3,3,3,3,3,3,3,3
92716901,078,102,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91785985,042,102,2,Married,4,3,3,4,2,3,2,3
95576891,062,104,2,Married,4,4,2,2,4,2,2,2
97576893,007,102,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
97718975,050,95,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96577920,106,60,1,Married,4,4,4,5,3,2,4,3
99573197,149,NA,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96570970,062,95,2,NA,4,4,2,2,2,2,2,2
97678274,022,114,1,Divorced,2,1,4,4,2,3,4,4
93713038,056,123,1,Divorced,4,4,2,2,4,4,4,2
91570922,072,90,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
96578597,175,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
57158162,006,89,2,Married,4,4,3,3,4,2,2,2
93577322,007,115,1,Married,5,4,1,1,5,4,4,1
96573317,091,91,1,Divorced,4,4,3,2,3,4,4,3
96570551,024,106,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96578544,177,107,2,Divorced,5,4,1,1,5,1,1,1
92578898,077,85,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91782998,031,107,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
97503407,031,90,2,Married,5,4,2,2,3,3,3,2
93573639,058,96,1,Divorced,4,4,2,2,4,1,2,1
94576661,070,110,1,Married,5,4,2,2,4,1,1,1
95571875,270,110,1,Divorced,4,4,1,1,3,2,3,2
92506377,060,114,1,Married,5,5,2,3,5,3,3,2
96578569,042,103,2,Married,4,3,3,4,5,3,3,1
90712992,322,98,1,Divorced,4,3,1,1,2,2,2,1
91676958,026,80,1,Divorced,5,3,3,4,4,3,3,2
96713090,084,119,2,Married,4,3,2,2,5,1,1,1
57172950,077,96,1,Married,3,3,4,2,2,2,5,4
91710655,168,105,2,Married,4,2,3,4,3,3,3,3
98506196,057,108,1,Married,4,3,3,3,2,3,3,4
96573416,075,NA,2,Married,4,4,1,1,5,2,4,5
96578245,070,115,1,Divorced,4,4,2,2,5,4,4,1
92572104,058,91,2,Married,4,3,3,3,4,3,3,2
98575314,019,128,1,Divorced,4,4,2,2,4,2,2,2
91574026,066,111,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91588987,999,100,1,Married,3,4,1,3,4,3,3,2
96710173,070,100,1,Married,4,4,2,2,3,3,3,3
93576995,174,88,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94506092,062,81,2,Divorced,4,4,1,3,5,3,3,1
96710237,077,110,1,Married,4,4,2,2,4,3,3,2
93575922,085,85,2,Divorced,4,4,3,2,4,3,3,3
93575423,055,109,1,Married,4,4,2,2,4,2,3,2
94570474,060,99,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91501350,020,119,1,Divorced,4,4,1,1,4,2,2,2
90577712,053,91,1,Married,5,4,2,3,3,3,3,3
90574597,058,83,NA,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
92508726,067,96,1,Married,4,4,2,2,2,2,2,4
96712909,042,93,1,Married,4,4,2,4,3,2,2,2
94570320,041,115,1,Married,4,4,2,2,4,3,3,2
91886912,015,108,1,Married,3,2,3,4,3,2,2,2
93678270,059,116,2,Married,4,4,3,3,4,3,3,2
91506897,072,105,1,Divorced,4,3,3,3,4,3,3,2
90500272,018,101,1,Divorced,5,4,2,1,5,2,2,1
92576865,065,125,2,Married,4,4,2,2,3,2,3,3
97576994,058,124,1,Married,4,4,1,1,4,2,2,2
93575193,077,112,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
97614173,049,113,2,Divorced,4,3,2,2,5,2,2,1
99578161,015,115,2,Married,5,4,2,2,3,2,2,2
99500285,269,96,1,Divorced,4,4,3,3,4,3,3,2
91578543,009,78,2,Married,4,4,4,3,4,5,4,4
92504901,077,123,2,Divorced,4,3,3,3,5,3,2,1
98544985,024,96,1,Divorced,3,3,3,4,4,2,3,2
99504728,062,92,2,Married,5,4,2,2,5,2,2,2
91578116,058,97,2,NA,4,4,2,2,2,2,3,3
99578611,073,NA,2,Divorced,5,4,2,1,4,3,3,2
97572967,133,96,1,Divorced,4,3,2,3,4,3,3,1
94716164,071,102,1,Married,4,4,2,4,3,2,3,2
91577211,086,91,2,Married,4,3,3,3,5,3,3,2
98710933,039,111,2,Divorced,5,4,2,2,2,2,2,3
57231320,090,78,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94576943,059,83,NA,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93570576,076,85,2,Married,5,4,2,2,3,3,3,2
57144659,041,108,1,Divorced,5,4,1,1,5,1,1,1
90572372,066,79,1,Married,4,3,3,3,2,3,3,3
57239655,057,88,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
95571319,014,NA,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91573417,043,115,2,Married,3,3,2,3,4,2,3,1
93572160,259,93,2,Married,4,3,3,2,3,3,3,3
97714218,010,116,2,Divorced,5,4,2,2,5,4,3,2
98576091,106,97,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
94578198,077,123,1,Married,4,2,2,4,4,2,4,1
90572982,078,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94506327,042,75,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94572297,058,102,1,Married,3,2,3,2,3,3,3,2
93574285,049,110,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
97579974,054,128,2,Married,4,3,3,5,3,2,2,2
93716465,120,88,2,Married,4,3,3,4,3,2,3,2
95578284,999,121,1,Married,4,3,2,2,3,4,3,2
97572102,024,95,2,Divorced,4,2,2,3,3,4,3,4
95577323,173,72,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90578945,117,97,2,Divorced,4,5,4,2,3,3,3,3
95571269,049,104,1,Divorced,4,4,3,3,4,2,3,2
91576261,029,120,2,Married,5,5,2,1,4,4,3,1
93574630,058,99,1,Married,5,4,3,3,4,3,3,2
91676221,025,79,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
92573090,042,95,1,Divorced,5,5,1,1,4,2,2,2
92717264,271,95,NA,Married,4,3,2,4,3,3,4,2
99574047,085,92,2,Divorced,5,5,3,2,2,3,3,3
91885969,078,74,2,Divorced,4,4,2,4,2,4,2,2
97570817,077,93,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91593809,193,114,2,Divorced,5,4,2,2,4,3,4,2
90579963,026,111,2,Divorced,4,3,3,3,4,4,3,1
99578763,029,113,1,Married,4,4,1,2,2,2,3,2
99575801,077,111,1,Married,4,4,2,2,4,2,3,2
94504408,042,93,2,Married,4,4,2,2,4,2,4,2
91508068,152,NA,NA,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91573414,010,77,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
92578342,090,122,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
97576696,078,86,2,Divorced,3,3,4,5,4,4,NA,2
92507983,040,83,1,Married,5,4,2,2,3,2,3,2
90546678,077,101,1,Married,3,4,3,3,4,3,3,1
95572190,081,94,2,Married,4,4,2,3,5,2,3,1
93506794,062,80,2,Divorced,5,4,2,1,3,2,3,2
91572929,179,90,1,Divorced,1,1,5,5,5,2,3,1
98715023,092,95,1,Married,4,4,1,2,5,3,3,2
99614475,010,93,2,Married,4,3,2,2,4,3,3,2
93504200,027,103,1,Married,4,3,3,3,3,4,3,2
98576291,020,100,NA,Married,5,4,1,1,2,3,3,3
97572066,075,92,1,Married,5,2,4,3,3,3,3,3
93578046,041,95,1,Married,4,4,2,2,3,3,3,3
94572272,160,104,2,Married,2,1,3,4,4,2,2,2
90576196,270,89,2,Divorced,4,4,2,3,4,2,2,2
97714113,057,81,2,Married,3,3,2,3,2,2,4,2
91548270,015,114,2,Married,4,3,1,1,5,1,1,1
99570571,084,97,2,Married,3,3,3,3,4,2,4,2
90508229,053,123,2,Married,4,4,2,2,5,2,3,2
90507854,171,88,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90676157,164,91,2,Married,4,3,1,3,4,1,1,1
99575930,085,93,1,Married,4,3,2,2,3,3,3,2
96575018,203,105,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91577482,003,120,2,Divorced,4,3,3,3,4,3,3,2
91576738,060,79,1,Married,4,4,2,2,3,3,3,3
96570490,040,115,1,Divorced,4,4,2,2,4,2,3,2
90570721,074,NA,2,Married,4,2,2,4,4,2,5,1
95712390,031,125,2,Married,5,5,1,1,5,2,2,1
94570459,322,105,1,Married,4,4,2,2,5,2,2,2
94578813,050,95,1,Divorced,5,4,2,3,5,3,3,1
98571977,085,89,1,Married,4,3,3,3,3,3,3,2
91507919,203,87,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
97576194,047,NA,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
92576894,044,93,2,Married,4,4,2,2,2,2,3,3
95715323,141,108,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96572441,020,104,2,Married,5,2,2,5,2,5,4,4
90576897,014,92,1,Married,4,2,2,2,2,2,2,2
57127241,369,112,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95508436,052,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
93500852,088,124,2,Divorced,4,4,2,2,4,2,1,2
91715991,167,96,NA,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
94576190,062,76,1,Married,5,4,3,4,2,4,4,4
92543208,079,80,NA,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99576911,014,115,1,Divorced,4,4,4,2,4,2,3,2
98503830,077,110,2,Divorced,4,5,3,3,4,3,3,2
92571363,085,93,1,Married,4,3,4,4,2,4,4,4
90714483,090,99,2,Married,4,4,2,2,4,2,4,2
57214893,090,85,1,Divorced,5,4,2,4,5,2,3,2
99573538,034,109,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
92504722,020,105,1,Married,3,4,3,4,4,3,2,2
91888997,041,95,NA,Married,5,4,2,2,3,4,3,2
96575208,059,101,2,Married,5,3,2,3,3,4,4,1
92578144,149,120,1,Divorced,4,4,2,2,5,2,1,1
97572999,068,102,1,Married,4,4,2,3,5,2,2,2
99570485,013,106,2,Married,5,5,1,1,5,3,3,1
99570921,072,94,2,Married,4,4,2,1,4,3,2,1
57210612,085,114,1,Married,4,4,4,3,3,3,2,3
91589978,023,110,1,Married,5,4,2,2,5,2,2,2
96572389,999,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
94573898,077,117,2,Divorced,5,5,2,2,4,3,3,1
93575076,052,88,2,Married,4,4,3,3,4,3,3,2
96578941,203,111,2,Married,4,4,3,2,2,3,3,3
97717861,060,99,2,Married,4,4,1,4,4,1,3,1
93716255,035,107,2,Divorced,4,3,3,3,3,4,4,2
94570479,119,NA,NA,Divorced,4,3,3,3,3,3,3,3
92572228,179,101,2,NA,5,5,1,1,5,3,3,2
96576944,057,114,2,Married,5,4,2,3,5,2,1,1
94574508,133,91,2,Divorced,3,1,5,5,1,3,3,5
94579946,058,112,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91579976,077,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91571760,092,93,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
98500372,065,75,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
99572111,075,51,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
93715965,077,101,NA,Married,4,5,1,1,3,3,3,2
99508945,040,79,2,Divorced,4,4,3,3,4,3,3,1
99716463,074,111,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93506690,008,95,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99508027,077,92,1,Married,4,4,2,2,2,2,4,4
93574705,017,128,2,Married,4,4,2,2,3,1,2,2
96579996,058,NA,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98579941,058,91,2,Married,4,2,4,3,2,4,2,2
93572203,079,104,1,Divorced,5,4,2,1,4,2,2,2
94506593,072,112,1,Married,2,5,2,2,5,1,2,1
97678779,035,91,1,NA,4,4,2,2,2,2,2,2
95576494,999,77,NA,Divorced,4,5,1,1,5,3,1,1
98570979,034,NA,NA,Married,4,4,2,2,4,2,2,2
93576291,058,109,1,Divorced,4,3,2,2,4,2,2,4
90577120,371,108,1,Divorced,4,4,2,2,4,2,2,2
98540453,020,108,1,Married,5,4,1,1,3,1,1,2
96572197,054,75,1,Married,4,2,4,4,4,3,3,2
97578263,041,115,2,Divorced,5,3,1,3,3,2,2,2
96590957,172,112,1,Divorced,5,4,2,1,5,2,2,2
96715287,077,124,1,Married,5,5,2,1,5,3,2,2
91573708,056,101,2,Divorced,4,4,2,2,4,4,2,2
98572321,058,114,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95576837,058,95,1,Married,4,4,2,2,3,3,5,2
98575260,160,119,2,Divorced,4,3,2,2,4,2,2,2
90576531,259,119,1,Divorced,4,4,2,3,4,2,2,2
92579174,091,NA,1,Married,4,3,1,1,3,2,3,2
90574202,147,96,1,Divorced,4,4,2,3,4,2,4,2
91574103,167,101,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91884910,076,133,2,NA,5,4,2,2,4,1,2,2
98578941,006,100,2,Married,4,3,2,2,5,2,3,1
90715966,090,119,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95576114,117,105,2,Married,3,4,2,2,5,1,1,2
94572994,086,105,1,Married,4,4,2,2,5,2,3,2
92712275,270,93,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93710685,058,99,1,Divorced,4,4,2,2,5,1,1,1
97571266,171,97,2,Married,4,4,2,2,2,4,2,2
91714488,034,89,1,Married,5,4,1,1,4,1,1,1
95571216,007,119,2,Married,4,4,2,2,4,2,2,2
90504200,039,80,2,Married,4,2,4,3,3,2,3,4
95576598,079,114,1,Married,4,4,2,2,4,2,2,2
93571702,077,106,2,Divorced,3,2,3,4,4,2,4,2
97506699,013,127,2,Married,4,4,2,2,5,1,1,2
96508876,077,81,NA,Divorced,5,4,1,2,4,3,3,4
90577218,058,108,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94508763,090,104,1,Married,4,4,2,2,4,3,3,2
97572298,109,96,1,Divorced,4,4,2,2,3,3,3,3
91888982,023,69,2,Divorced,4,4,3,2,2,2,3,2
99571179,092,95,2,Divorced,4,4,2,2,4,4,2,2
93506995,053,90,1,Married,5,3,3,3,4,2,2,2
98576959,034,97,1,Married,5,5,2,2,4,2,3,2
98718174,053,88,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91886997,118,91,1,Divorced,4,4,2,2,4,2,4,2
98575157,141,105,1,Divorced,4,4,2,2,5,2,1,1
99579378,121,86,1,Married,5,4,2,1,4,3,2,2
93571561,009,107,2,Married,4,5,1,1,5,2,3,1
97579959,079,79,2,Divorced,4,4,2,2,4,2,2,2
92718114,022,101,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
99508868,071,84,1,Married,5,4,2,2,5,3,3,2
57218874,270,82,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94577784,077,78,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96710876,041,97,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
92715956,022,86,1,Married,5,4,1,1,4,2,2,2
96508360,040,84,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98576799,052,80,1,Married,3,2,2,4,3,3,3,3
93570827,085,89,1,Married,5,5,2,2,4,1,2,1
97578843,017,92,2,Divorced,4,4,3,3,2,4,4,4
91571215,074,82,2,Divorced,5,4,2,4,4,3,3,2
93570226,088,96,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
99574097,077,110,2,Divorced,5,4,2,2,2,2,2,2
98506292,007,91,1,Married,5,5,1,1,3,1,1,2
99573835,077,111,2,Married,4,4,2,2,4,2,3,1
97716900,149,84,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96570977,269,94,1,Married,4,4,2,1,4,2,1,2
91575522,160,NA,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
90712999,071,NA,2,Divorced,4,3,2,3,2,2,3,2
95576482,064,68,2,Married,4,2,2,4,4,4,4,2
93713036,046,116,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
90570677,077,NA,1,Married,4,3,2,2,3,3,4,3
94570083,078,77,2,Married,4,4,3,4,2,3,3,3
91585965,028,82,1,Married,4,4,3,3,3,3,3,3
93573505,142,103,2,Married,4,4,2,2,3,2,2,1
94718973,058,108,1,Married,5,4,3,2,3,2,2,2
94576468,058,114,2,Married,5,4,2,1,5,4,2,2
94572386,021,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94714242,077,110,1,Married,4,3,2,3,5,1,2,1
90572068,052,103,2,Divorced,5,3,2,2,4,2,2,2
91578945,075,82,1,Married,4,4,2,2,3,3,3,2
91888908,088,126,1,Divorced,4,4,2,2,4,2,3,1
91713932,041,101,2,Married,5,4,2,1,4,2,2,2
90578476,058,104,1,Married,4,3,2,3,3,2,3,2
99712295,006,88,1,Divorced,5,4,3,3,4,3,3,2
91608476,062,104,1,Divorced,5,5,2,2,5,2,2,1
91576613,022,NA,2,Married,4,3,3,2,5,3,3,1
99500374,040,100,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
97718229,033,NA,2,Divorced,4,4,2,1,3,2,3,2
90577964,074,120,2,Married,4,2,2,2,4,2,2,2
92548377,026,81,2,Married,4,4,4,4,2,2,2,2
91580951,999,86,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91780985,067,98,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91588928,040,98,2,Divorced,5,4,2,2,4,2,2,2
99578596,058,100,1,Divorced,4,3,3,3,4,4,3,3
91578542,155,108,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96576497,019,94,1,Married,3,3,2,4,4,3,2,2
95674107,077,87,NA,Married,4,5,2,4,5,2,2,1
95500751,154,113,1,Divorced,4,4,2,2,4,2,2,2
57175756,077,111,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
97717962,010,95,2,Divorced,5,5,2,1,1,1,1,2
91582968,076,94,2,Married,4,4,2,2,4,3,3,2
91714331,068,80,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96506046,071,NA,1,Married,4,3,3,3,3,3,3,3
99506393,057,118,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99500857,058,102,2,Married,4,4,2,2,4,4,3,3
90508973,162,92,1,Divorced,4,2,2,2,4,2,3,1
95572382,999,92,1,Divorced,4,4,2,4,5,2,2,1
93506991,040,NA,1,Married,4,3,3,3,4,2,2,2
95570570,034,96,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
92572803,035,129,1,Married,4,3,2,2,4,1,2,2
97504200,070,91,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
94716011,088,110,NA,Divorced,4,3,3,3,4,3,3,2
99573937,054,89,1,Divorced,4,4,2,2,2,2,2,2
93716198,040,101,1,Married,4,2,3,3,1,3,3,1
97571927,164,111,NA,Divorced,4,4,2,2,4,2,3,2
91570051,057,119,2,Married,5,4,2,2,4,2,2,2
96573944,049,107,2,Married,5,5,1,1,4,1,1,2
94506295,077,113,1,Married,4,4,3,3,4,3,3,2
94573036,077,104,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93718147,149,101,1,Married,4,4,2,2,3,3,3,3
96571953,259,88,1,Married,4,4,2,2,2,2,4,2
99572445,040,116,1,Divorced,5,4,2,2,5,2,2,1
93576292,034,84,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
92578283,034,116,1,Divorced,5,5,2,2,5,1,2,1
98573955,035,75,2,Divorced,4,5,3,5,3,2,3,4
97573216,050,78,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
98576098,042,97,1,Married,4,3,3,3,3,3,3,2
91588941,035,80,1,Divorced,3,2,2,2,2,2,3,2
98579967,062,119,NA,Divorced,5,4,2,2,4,2,2,2
95716975,058,98,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90576893,999,86,1,Married,4,4,3,3,4,2,3,2
92713237,077,107,2,Divorced,4,4,2,2,3,2,2,2
97506695,053,80,1,Married,5,4,2,2,2,2,2,2
91574303,270,95,2,Married,5,5,1,1,4,3,3,1
95573314,259,96,2,Married,4,4,3,4,2,4,4,3
91572922,160,95,2,Married,5,4,2,3,4,2,3,2
99508478,003,61,2,Married,5,5,2,2,3,3,2,3
93570852,013,114,1,Divorced,4,3,3,4,4,2,2,2
92573223,023,110,2,Married,3,4,3,5,4,2,5,4
96576599,066,87,2,Married,4,3,3,3,2,3,3,3
96575286,056,127,1,Married,5,5,1,2,5,2,1,1
96506497,077,110,2,Divorced,3,2,3,3,3,1,3,2
96714894,269,79,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
94579299,999,80,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
90575027,024,113,2,Divorced,4,4,2,2,4,2,1,1
57194526,027,100,1,Married,5,3,2,2,4,2,2,2
93504808,041,103,2,Married,5,5,1,1,4,3,2,2
92579239,053,116,1,Divorced,4,4,2,3,3,3,3,3
91582925,271,95,1,Divorced,4,4,4,2,4,2,2,2
99573951,271,96,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90571812,371,84,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94606724,050,100,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
92676028,015,110,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96578694,041,101,2,Divorced,4,3,2,2,2,4,4,4
95575180,371,78,2,Divorced,5,4,2,2,2,3,3,2
92570122,007,95,1,Married,5,4,2,2,4,2,4,2
93575471,065,103,2,Divorced,4,4,1,1,2,2,1,4
97578004,052,70,1,Married,4,3,2,3,3,3,3,3
93572177,167,106,1,Divorced,5,4,3,5,2,3,3,2
91575934,077,86,2,Married,4,4,3,2,3,2,NA,2
97578982,062,107,1,Married,4,3,2,2,4,2,3,2
96718374,270,80,1,Married,3,4,2,3,4,3,4,2
91578537,147,88,1,NA,4,4,2,1,3,3,3,2
92571272,053,91,1,Divorced,4,4,2,1,4,4,2,2
99578680,092,88,1,Married,4,3,2,3,4,2,3,2
94573699,041,102,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99575305,009,115,2,Divorced,5,4,2,1,4,2,2,2
96577327,269,90,2,Married,5,4,2,1,5,2,2,2
91582922,058,121,1,Married,4,4,2,2,4,3,2,2
57264742,259,75,1,Married,4,4,2,2,5,2,2,1
96578126,077,110,NA,Divorced,4,4,2,2,4,2,2,2
91576199,034,NA,2,Divorced,4,4,2,2,4,2,2,2
90619465,078,110,1,Married,3,5,2,2,4,2,2,1
57214722,191,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91716932,076,105,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
93578043,058,102,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
95507158,119,113,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
95572342,052,118,2,Married,4,3,2,2,4,2,3,2
94577124,152,97,2,Divorced,5,4,2,2,4,2,2,2
98718267,164,95,2,NA,4,4,2,1,3,2,2,1
92614270,046,94,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90575309,139,106,1,Divorced,4,3,3,3,3,3,2,2
98506993,055,97,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96718088,158,94,1,Divorced,4,4,2,3,3,3,3,2
91574110,999,118,1,Divorced,5,4,2,2,5,1,1,1
92503233,057,87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
91715190,187,84,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
99574030,047,119,2,Married,4,4,2,2,3,2,2,2
90572984,023,99,1,Divorced,4,2,2,4,3,2,3,3
91586925,167,89,1,Married,4,4,2,2,3,2,3,2
91884932,015,90,2,Married,5,5,1,1,2,2,3,4
94575393,127,100,1,Divorced,4,4,2,3,4,3,3,2
90716050,056,114,1,Married,4,4,2,2,5,2,2,1
91619862,076,113,1,Divorced,4,4,2,2,4,2,2,2
98718967,077,71,2,Married,5,4,2,2,4,3,3,2
99576894,077,124,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98546578,006,83,1,Divorced,2,4,3,2,4,NA,3,3
93578170,191,124,1,Married,5,5,2,1,2,3,2,4
99577321,041,110,2,Married,4,3,1,2,2,2,3,4
95717255,046,NA,2,Married,2,5,4,4,4,3,3,2
94716166,070,104,2,Married,4,4,3,4,4,2,2,2
99570390,058,110,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98714230,023,83,2,Married,3,1,3,5,4,3,3,3
91718844,029,NA,2,Divorced,5,3,2,3,3,3,3,1
99712373,078,95,1,Married,4,4,2,2,2,2,4,3
90576373,085,113,1,Divorced,4,4,2,2,4,2,2,2
90578844,014,109,2,Married,3,2,3,4,2,2,4,3
91576599,090,95,1,Married,5,3,2,2,4,1,1,2
99717863,092,107,1,NA,3,4,3,3,3,1,4,2
92576993,041,99,1,Married,3,4,2,2,2,2,2,2
95714896,080,92,2,Divorced,4,4,2,2,5,5,3,2
99504184,077,120,NA,Married,5,5,4,1,4,1,2,2
92508286,086,108,2,Married,4,4,2,2,4,2,3,2
90719977,121,89,2,Married,4,4,3,4,4,4,4,4
90575199,164,104,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
99711172,067,107,1,Married,4,4,3,3,3,3,3,2
94716888,013,100,1,Divorced,5,5,2,2,4,3,3,2
94577981,058,81,2,Married,4,4,2,2,4,2,3,2
93577184,157,106,1,Married,3,1,5,5,5,5,4,1
97574996,060,98,2,Married,5,4,1,2,2,3,3,3
99504992,028,NA,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96579948,012,78,1,Married,5,5,2,4,4,2,2,2
96578003,025,87,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96501966,122,71,1,Married,4,4,2,3,2,2,4,2
99578174,058,67,2,Married,4,4,3,2,2,3,3,2
96718969,160,107,1,Divorced,4,4,2,2,4,2,4,2
95712290,119,110,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94506193,093,99,1,Married,5,4,2,2,4,3,3,2
98570774,133,129,2,Married,5,4,2,2,4,3,3,3
95717967,079,109,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96575152,076,81,1,Married,4,2,4,3,2,2,4,4
98506991,191,NA,1,Married,4,4,2,4,4,3,3,2
15676659,077,90,2,Divorced,4,3,2,3,5,2,2,2
92711376,026,108,1,Divorced,5,5,1,1,4,1,1,1
98572176,077,119,1,Married,4,4,2,2,3,3,2,3
57139880,020,110,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99574406,028,87,2,Divorced,2,2,2,2,1,2,2,2
91504902,160,118,2,Married,4,2,3,3,4,2,1,2
92578485,327,97,NA,Divorced,4,4,3,2,4,4,4,2
94718180,053,103,NA,NA,4,4,2,2,4,3,3,2
97504629,003,108,1,Divorced,5,5,1,1,5,1,1,1
95710916,122,111,1,Divorced,5,5,1,2,5,1,1,1
92577582,999,94,2,Divorced,4,3,2,2,3,4,4,3
99579945,024,95,1,Married,4,4,1,2,4,1,1,1
99576112,007,94,1,Divorced,4,2,2,1,4,2,2,2
97570992,168,104,1,Married,5,4,1,2,4,4,3,2
